id,id_transaksi,item,tanggal
41584,1JC-22061012060,EISEN METERAN (JH-1099BX) 10MTRX25MM HT-0015,2022/6/10
41585,1JC-22061012060,# TIMBA COR ORANGE TC15,2022/6/10
41697,1JC-22061031031,# GUNTING SENG VPR,2022/6/10
41698,1JC-22061031031,KANSAI RAIN BLOCK DEEP 684-751 1KG,2022/6/10
41699,1JC-22061031031,HOLLOW H TUB 20X40X0.3MMX4MTR,2022/6/10
41700,1JC-22061031031,# PAKU BETON 2,2022/6/10
41701,1JC-22061031031,# SEKRUP GYPSUM 1X6,2022/6/10
41702,1JC-22061031031,HOLLOW H TUB 40X40X0.3MMX4MTR,2022/6/10
41703,1JC-22061031031,NO DROP 024 GUN METAL 20KG,2022/6/10
41760,1JC-22061112021,LEM PUTIH RAJAWALI 0.8KG,2022/6/11
41761,1JC-22061112021,# PAKU BETON 3,2022/6/11
41762,1JC-22061112021,SEMEN PUTIH TIGA RODA WC 1KG,2022/6/11
41763,1JC-22061112021,# SEKRUP GYPSUM 1X6,2022/6/11
41764,1JC-22061112021,SEMEN GRESIK 40KG,2022/6/11
41765,1JC-22061112021,CORNIS A PLUS ADHESIVE 20KG,2022/6/11
41766,1JC-22061112021,# ISOLASI/PERBAN GYPSUM,2022/6/11
41784,1JC-22061129004,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/6/11
41785,1JC-22061129004,HOSE CLAMP HANDLE 16-25 7/8 ZZ ONE (3133),2022/6/11
41786,1JC-22061129004,TRILLIUN PUREFLO ELBOW AW 1/2,2022/6/11
41787,1JC-22061129004,# ISARPLAS TUBE 40 GR,2022/6/11
41788,1JC-22061129004,PVC ELBOW AW 3/4,2022/6/11
41789,1JC-22061129004,PVC FAUCET SOCKET AW 1/2,2022/6/11
41790,1JC-22061129004,# NEPEL SELANG 1/2X1/2,2022/6/11
41791,1JC-22061129004,# NEPEL SELANG 1/2X5/8,2022/6/11
41792,1JC-22061129004,PVC VALVE SOCKET AW 1/2X3/4,2022/6/11
41889,1JC-22061131023,WASHI TAPE 002 24MMX15M,2022/6/11
41890,1JC-22061131023,ELASTEX WATERPROOF R 1260A SASHAY RED 1K,2022/6/11
41891,1JC-22061131023,NIPPON VINILEX TINTING ACCENT BASE 1.3KG,2022/6/11
41892,1JC-22061131023,ELASTEX NP YO 1149 D GOLDEN DOME 1K,2022/6/11
41893,1JC-22061131023,NIPPON PYLOX 109A BLACK FLAT 300CC,2022/6/11
41894,1JC-22061131023,NIPPON PYLOX 1758 CHROME ALUMINIUM METALIC 300CC,2022/6/11
41895,1JC-22061131023,ELASTEX WATERPROF NP YO 1211A DISCO BEAT 1K,2022/6/11
42050,1JC-22061212029,PIPA WAVIN AW 1/2,2022/6/12
42051,1JC-22061212029,# KLEM SELANG 1 1/2,2022/6/12
42052,1JC-22061212029,PVC SOCKET AW 3/4,2022/6/12
42053,1JC-22061212029,# ISARPLAS TUBE 40 GR,2022/6/12
42054,1JC-22061212029,PVC ELBOW AW 3/4,2022/6/12
42055,1JC-22061212029,PVC UNION SOCKET AW 3/4,2022/6/12
42056,1JC-22061212029,PVC VALVE SOCKET AW 1X3/4,2022/6/12
42057,1JC-22061212029,TRILLIUN SELANG SUPERFLEX 3/4X50M,2022/6/12
42106,1JC-22061229011,# DYNABOLT 10X97,2022/6/12
42107,1JC-22061229011,# BAUT KUNING 8X15,2022/6/12
42108,1JC-22061229011,# DRILLING 5X20,2022/6/12
42109,1JC-22061229011,SPANDEX 0.30X4MTR UTOMODECK (ROOFING U575 UTOMOCO,2022/6/12
42110,1JC-22061229011,KANAL C 75X0.75MMX6MTR ARM,2022/6/12
42111,1JC-22061229011,# BENZ HOLE SAW HSS 20MM 9550,2022/6/12
42112,1JC-22061229011,# METERAN ISCO 7.5M,2022/6/12
42133,1JC-22061229024,# SIKU TUKANG SOLIGEN,2022/6/12
42134,1JC-22061229024,SIKA TILE GROUT CREAM 25X1KG (PENGISI NAT KERAMIK),2022/6/12
42135,1JC-22061229024,SIKA TILE GROUT WHITE 25X1KG (PENGISI NAT KERAMIK),2022/6/12
42136,1JC-22061229024,# SEKRUP DRILLING 5X70,2022/6/12
42137,1JC-22061229024,# SOCK MAGNET PRIMERO 8INC,2022/6/12
42138,1JC-22061229024,SENTINEL HEX KEY SET 9PCS EXTRA LONG STL-HX-001L,2022/6/12
42139,1JC-22061229024,# SEKRUP GYPSUM 1X6,2022/6/12
42140,1JC-22061229024,# DRILLING 5X25,2022/6/12
42141,1JC-22061229024,MONDEA SELANG TIMBANG CLEAR 1/4X100M,2022/6/12
42329,1JC-22061312001,KAWAT BENDRAT 20KG,2022/6/13
42330,1JC-22061312001,PAKU 2INC 30KG,2022/6/13
42331,1JC-22061312001,PAKU 3INC 30KG,2022/6/13
42332,1JC-22061312001,# BENANG TUKANG KUNING,2022/6/13
42333,1JC-22061312001,# TIMBA COR ORANGE TC15,2022/6/13
42334,1JC-22061312001,MONDEA SELANG TIMBANG CLEAR 5/16X100M,2022/6/13
42335,1JC-22061312001,# LINGGIS 7/8 PANJANG,2022/6/13
42336,1JC-22061312002,POWER GUTTER BRACKET (PENYANGGA TALANG PVC),2022/6/13
42337,1JC-22061312002,LEM PVC RAJAWALI 45GRAM (LEM PIPA PVC),2022/6/13
42338,1JC-22061312002,POWER FIT GUTTER UNION (SAMBUNGAN TALANG PVC),2022/6/13
42339,1JC-22061312002,# DRILLING 5X40,2022/6/13
42340,1JC-22061312002,# DRILLING 5X25,2022/6/13
42341,1JC-22061312002,POWER GUTTER 140MM (TALANG AIR PVC),2022/6/13
42342,1JC-22061312002,POWER GUTTER CAP (TUTUP TALANG PVC),2022/6/13
42343,1JC-22061312002,KANAL C 75X0.75MMX6MTR ARM,2022/6/13
42373,1JC-22061312021,KRAN A 809 SUS ONDA,2022/6/13
42374,1JC-22061312021,GATE VALVE 1/2 WESTPEX,2022/6/13
42375,1JC-22061312021,PVC VALVE SOCKET AW 1/2,2022/6/13
42376,1JC-22061312021,PVC FAUCET SOCKET MI AW 1/2X3/4,2022/6/13
42377,1JC-22061312021,SHOWER TAP 2 WAY HS-H201C ZN,2022/6/13
42378,1JC-22061312021,PVC ELBOW AW 3/4,2022/6/13
42379,1JC-22061312021,PVC TEE AW 3/4,2022/6/13
42380,1JC-22061312021,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/6/13
42401,1JC-22061312040,ACE 1 ULTRA WHITE BRUSH,2022/6/13
42402,1JC-22061312040,WASHI TAPE 002 24MMX15M,2022/6/13
42403,1JC-22061312040,METALIC PAINT WATERBASE 3100 REAL GOLD 0.75L,2022/6/13
42404,1JC-22061312040,VINILEX (WITH SILVER ION) PASTEL BASE 5KG,2022/6/13
42405,1JC-22061312040,KUAS CAP MATA BAGUS 1INC,2022/6/13
42406,1JC-22061312040,BEE BRAND 1000-666 MATT BLACK 0.4L,2022/6/13
42407,1JC-22061312040,NIPPON PYLOX 1701 METALIC SILVER 300CC,2022/6/13
42408,1JC-22061312040,NIPPON KUAS CAT SINTETIK BRUSHES 2INC,2022/6/13
42421,1JC-22061312049,CAT SAMURAI CLEAR 128 400ML (KUROBRUSH),2022/6/13
42422,1JC-22061312049,# KUAS GAMBAR NO.5 ETERNA,2022/6/13
42423,1JC-22061312049,# DITON MOTORCYCLE SPECIAL 9180 SILVER METALI400CC,2022/6/13
42424,1JC-22061312049,CAT SAMURAI FLAT CLEAR 128A 400ML (KUROBRUSH),2022/6/13
42425,1JC-22061312049,# DITON MOTORCYCLE SPECIAL 9184 BLACK DOFF 400CC,2022/6/13
42426,1JC-22061312049,# CAT MINYAK AGA 209 100GR (ENAMEL PAINT),2022/6/13
42427,1JC-22061312049,ISOLASI DAIMARU KERTAS 24X21M (MASKING UK.SEDANG),2022/6/13
42459,1JC-22061331001,# KAPI GAGANG KARET 1 1/2 INC,2022/6/13
42460,1JC-22061331001,ISOLASI DAIMARU KERTAS 24X21M (MASKING UK.SEDANG),2022/6/13
42461,1JC-22061331001,BEE BRAND 1000-9102 WHITE 0.4L,2022/6/13
42462,1JC-22061331001,KAPI PVC HOME CARE 5INC,2022/6/13
42463,1JC-22061331001,# AMPLAS DUCO FUJI STAR NO. 1200,2022/6/13
42464,1JC-22061331001,BEE BRAND 1000-147 AZURE BLUE 0.4L,2022/6/13
42465,1JC-22061331001,# KUAS CAT 633 ETERNA 3 INC,2022/6/13
42466,1JC-22061331001,HOME CARE PAINT BRUSH WHITE 1 INC,2022/6/13
42467,1JC-22061331001,ISAMU POLICO HIJAU+OBAT 1/4KG,2022/6/13
42468,1JC-22061331001,#THINNER B BOTOL 500 FULL SRIKAYA EMAS,2022/6/13
42477,1JC-22061331004,CAT PARAGON PUTIH 5KG,2022/6/13
42478,1JC-22061331004,# SEKRUP GYPSUM 1X6,2022/6/13
42479,1JC-22061331004,# ISI CUTTER KENKO L-150 (CX021),2022/6/13
42480,1JC-22061331004,HOME CARE PAINT BRUSH WHITE 3 INC,2022/6/13
42481,1JC-22061331004,CORNIS A PLUS ADHESIVE 20KG,2022/6/13
42482,1JC-22061331004,# SINGER ALL PURPOSE OIL 80CC/80ML,2022/6/13
42483,1JC-22061331004,CAT PARAGON PUTIH 1KG,2022/6/13
42484,1JC-22061331004,ACE 230MM COVER + FRAME ROLLER BUDGET,2022/6/13
42485,1JC-22061331004,# PAKU BETON 1 1/2,2022/6/13
42486,1JC-22061331004,# ISOLASI/PERBAN GYPSUM TANPA LEM,2022/6/13
42512,1JC-22061331022,SPANDEX ATAP GALVALUM ARM 750X0.30X4MTR,2022/6/13
42513,1JC-22061331022,SPANDEX ATAP GALVALUM ARM 750X0.30X4MTR,2022/6/13
42514,1JC-22061331022,LAKONI PRO HAND RIVETER 2-10MM 101331,2022/6/13
42515,1JC-22061331022,PIPA KOTAK 50X50X2MM JIS,2022/6/13
42516,1JC-22061331022,# PAKU RIVET SIP550,2022/6/13
42517,1JC-22061331022,# SERAT FIBER 29CMX46CM,2022/6/13
42518,1JC-22061331022,# DRILLING 5X40,2022/6/13
42519,1JC-22061331022,SENG TALANG 0.30MMX90CMX50M UTOMODECK (PLAT ROLL,2022/6/13
42520,1JC-22061331022,# PAKU BETON 1 1/2,2022/6/13
42521,1JC-22061331022,# PAKU BETON 1,2022/6/13
42522,1JC-22061331022,AQUAPROOF TERAKOTA 042 4KG,2022/6/13
42626,1JC-22061331086,MATEX PUTTY 002 SUPER WHITE 4K,2022/6/13
42627,1JC-22061331086,CAT PARAGON PUTIH 5KG,2022/6/13
42628,1JC-22061331086,# BAK CAT MIRING ABU-ABU,2022/6/13
42629,1JC-22061331086,# AMPLAS ROLL PRIMERO 120,2022/6/13
42630,1JC-22061331086,VINILEX PRO TINT BASE 20K,2022/6/13
42631,1JC-22061331086,HOME CARE PAINT BRUSH WHITE 3 INC,2022/6/13
42632,1JC-22061331086,ACE 7 SCRAPER PLASTERBOARD,2022/6/13
42633,1JC-22061331086,BEE BRAND 1000-1017 MARRONE BRUCIATO 0.9L,2022/6/13
42634,1JC-22061331086,# SATELIT THINNER B SPECIAL 1000ML,2022/6/13
42635,1JC-22061331086,# KAPI GAGANG KARET 3 INC,2022/6/13
42636,1JC-22061331086,KAPI PVC HOME CARE 9INC,2022/6/13
42637,1JC-22061331086,NIPPON KUAS ROLLER 9INC 1000,2022/6/13
42638,1JC-22061331086,NO DROP 009 PUTIH 4KG,2022/6/13
42639,1JC-22061331086,TAIYO BANGUNAN AMPLAS ROLL #240,2022/6/13
42651,1JC-22061412004,GALVALUM G TRUST 20X40X0.35MMX4MTR,2022/6/14
42652,1JC-22061412004,NEOBOARD 4MM 1200X2400,2022/6/14
42653,1JC-22061412004,# SEKRUP GYPSUM 1X6,2022/6/14
42654,1JC-22061412004,# SEKRUP KALSIBOARD 6X1,2022/6/14
42655,1JC-22061412004,GALVALUM G TRUST 40X40X0.35MMX4MTR,2022/6/14
42656,1JC-22061412004,GYPSUM KNAUF REGULER 9X1200X2400,2022/6/14
42657,1JC-22061412004,WALL ANGEL UK. 0.80MMX3MTR KENCANA,2022/6/14
42658,1JC-22061412004,# BUSA KUAS ROLL PH 4INC 2250 PINEHILL,2022/6/14
42659,1JC-22061412004,# ISOLASI/PERBAN GYPSUM TANPA LEM,2022/6/14
42660,1JC-22061412004,# PAKU BETON 1,2022/6/14
42661,1JC-22061412004,ENZO 2 WAY TES PEN 6X200 (100-500V) HT-0058,2022/6/14
42662,1JC-22061412004,# TRIPLEK SEMI UK.6X4X8,2022/6/14
42663,1JC-22061412004,# TIMBA COR ORANGE TC15,2022/6/14
42664,1JC-22061412004,HOME CARE MINI PAINT ROLLER 4INC 13MM 1/2,2022/6/14
42997,1JC-22061529002,# CAT POSTER AGA 106 ULTRA MARINE BLUE 250CC,2022/6/15
42998,1JC-22061529002,# CAT POSTER AGA 106 ULTRA MARINE BLUE 100CC,2022/6/15
42999,1JC-22061529002,# CAT POSTER AGA 101 YELLOW CANARY 100CC,2022/6/15
43000,1JC-22061529002,# CAT POSTER AGA P 124 100CC,2022/6/15
43001,1JC-22061529002,# CAT POSTER AGA PUTIH 100CC,2022/6/15
43002,1JC-22061529002,# CAT POSTER AGA 099 LIME GREEN 100CC,2022/6/15
43003,1JC-22061529002,# CAT POSTER AGA PUTIH 250CC,2022/6/15
43004,1JC-22061529002,# CAT POSTER AGA 099 LIME GREEN 250CC,2022/6/15
43005,1JC-22061529002,# CAT POSTER AGA HITAM 250CC,2022/6/15
43046,1JC-22061531015,PVC SOCKET AW 1/2,2022/6/15
43047,1JC-22061531015,# LEMKRA NAT FS 210 CREAM 1KG,2022/6/15
43048,1JC-22061531015,# KLEM PIPA GALVANIS 1/2 INC,2022/6/15
43049,1JC-22061531015,PIPA WAVIN AW 1/2,2022/6/15
43050,1JC-22061531015,TRILLIUN PUREFLO ELBOW AW 1/2,2022/6/15
43051,1JC-22061531015,# COMPOUND POT TOP PUTIH KECIL (RUBBING COMPOUND),2022/6/15
43052,1JC-22061531015,# COMPOUND POT TOP PUTIH BESAR (RUBBING COMPOUND),2022/6/15
43053,1JC-22061531015,# ISARPLAS TUBE 40 GR,2022/6/15
43181,1JC-22061531089,HOME CARE PAINT BRUSH WHITE 2 INC,2022/6/15
43182,1JC-22061531089,# CORONG TALANG PVC HITAM 3INC,2022/6/15
43183,1JC-22061531089,# TRIPLEK SEMI UK.9X4X8,2022/6/15
43184,1JC-22061531089,POWER GUTTER 140MM (TALANG AIR PVC),2022/6/15
43185,1JC-22061531089,POWER GUTTER CAP (TUTUP TALANG PVC),2022/6/15
43186,1JC-22061531089,PVC TEE D 3,2022/6/15
43187,1JC-22061531089,PVC ELBOW D3,2022/6/15
43233,1JC-22061612008,HOME CARE PAINT BRUSH WHITE 2.5 INC,2022/6/16
43234,1JC-22061612008,NIPPON VINILEX TINTING PASTEL BASE 5KG,2022/6/16
43235,1JC-22061612008,BEE BRAND 1000-9102 WHITE 0.9L,2022/6/16
43236,1JC-22061612008,NIPPON ELASTEX ACCENT BASE 4KG,2022/6/16
43237,1JC-22061612008,TAIYO BANGUNAN AMPLAS ROLL #100,2022/6/16
43238,1JC-22061612008,NIPPON THINNER B 0.8L,2022/6/16
43239,1JC-22061612008,# ALDO KUNCI KEPALA BOR 13MM POLISH,2022/6/16
43240,1JC-22061612008,"# KABEL TIES PUTIH 3,6X300 PRIMERO",2022/6/16
43241,1JC-22061612008,CORNIS A PLUS ADHESIVE 1KG,2022/6/16
43254,1JC-22061612018,WEBER PLAINTS 5 PLAMIR TEMBOK,2022/6/16
43255,1JC-22061612018,HOME CARE PAINT BRUSH WHITE 3 INC,2022/6/16
43256,1JC-22061612018,HOME CARE PAINT BRUSH WHITE 2.5 INC,2022/6/16
43257,1JC-22061612018,TAIYO KLASIK AMPLAS ROLL #80,2022/6/16
43258,1JC-22061612018,# SPEC SELANG FLEXIBLE 40CM,2022/6/16
43259,1JC-22061612018,LEM PUTIH RAJAWALI 0.8KG,2022/6/16
43260,1JC-22061612018,FTALIT KF-582 BLACK 1KG,2022/6/16
43261,1JC-22061612018,# KAPI GAGANG KARET 3 INC,2022/6/16
43262,1JC-22061612018,# SPEC SELANG FLEXIBLE 30CM,2022/6/16
43359,1JC-22061629040,# KUAS CAT 633 ETERNA 2 1/2 INC,2022/6/16
43360,1JC-22061629040,# SEKRUP DRILLING 6X25,2022/6/16
43361,1JC-22061629040,# KAIN MAJUN PUTIH,2022/6/16
43362,1JC-22061629040,LEM XILFLEX DOOR & WINDOW BLACK 280ML,2022/6/16
43363,1JC-22061629040,"# NACHI MATA BOR 3,5INC",2022/6/16
43364,1JC-22061629040,# SEKRUP GYPSUM 1X6,2022/6/16
43365,1JC-22061629040,# ISI CUTTER KENKO L-150 (CX021),2022/6/16
43366,1JC-22061629040,# SIKU TUKANG YSK BIASA,2022/6/16
43367,1JC-22061629040,# CUTTER KENKO L500,2022/6/16
43368,1JC-22061629040,GYPSUM KNAUF REGULER 9X1200X2400,2022/6/16
43489,1JC-22061631046,HOME CARE PAINT BRUSH WHITE 4 INC,2022/6/16
43490,1JC-22061631046,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/6/16
43491,1JC-22061631046,# KARET PAKU,2022/6/16
43492,1JC-22061631046,LEM IKA SEAL 988 CLEAR 300ML,2022/6/16
43493,1JC-22061631046,# BAK CAT MIRING ABU-ABU,2022/6/16
43494,1JC-22061631046,KRAN A 812 CIS ONDA,2022/6/16
43495,1JC-22061631046,# MATA GERGAJI SANDFLEX 24T,2022/6/16
43496,1JC-22061631046,# SARINGAN GOT YSK STAINLESS 10X10CM,2022/6/16
43497,1JC-22061631046,HOME CARE MINI PAINT ROLLER 4INC 13MM 1/2,2022/6/16
43498,1JC-22061631046,ACE 230MM COVER + FRAME ROLLER BUDGET,2022/6/16
43499,1JC-22061631046,# ISOLASI/PERBAN GYPSUM TANPA LEM,2022/6/16
43500,1JC-22061631046,KAPI PVC HOME CARE 7INC,2022/6/16
43536,1JC-22061712002,WEBER PLAINTS 1 PLAMIR TEMBOK,2022/6/17
43537,1JC-22061712002,NIPPON VINILEX TINTING TINT BASE 1.3KG,2022/6/17
43538,1JC-22061712002,BEE BRAND 1000-9103 BLACK 0.4L,2022/6/17
43539,1JC-22061712002,# AMPLAS DUCO FUJI STAR NO. 280,2022/6/17
43540,1JC-22061712002,BEE BRAND 1000 DEEP BASE 0.81 L,2022/6/17
43541,1JC-22061712002,CAT PARAGON PUTIH 1KG,2022/6/17
43542,1JC-22061712002,BEE BRAND 1000-9102 WHITE 0.4L,2022/6/17
43543,1JC-22061712002,NIPPON THINNER B 0.8L,2022/6/17
43573,1JC-22061712019,PVC TEE AW 3/4,2022/6/17
43574,1JC-22061712019,PVC ELBOW AW 3/4,2022/6/17
43575,1JC-22061712019,# GEMBOK SS ONAT 30 LEHER PENDEK,2022/6/17
43576,1JC-22061712019,PVC FAUCET ELBOW AW 1/2 X 3/4,2022/6/17
43577,1JC-22061712019,PVC CAP AW 1/2,2022/6/17
43578,1JC-22061712019,LEM PVC RAJAWALI 45GRAM (LEM PIPA PVC),2022/6/17
43579,1JC-22061712019,# BETEL WOJO 7/8,2022/6/17
43720,1JC-22061731010,# FLAP DISC 240,2022/6/17
43721,1JC-22061731010,NIPPON PYLOX PB102 BLACK 0.3L,2022/6/17
43722,1JC-22061731010,"# WD 4X1,2 CUTTING WELL",2022/6/17
43723,1JC-22061731010,# CIRCLE SAW BLADE TCT 105MMX30T CPT NATIONAL,2022/6/17
43724,1JC-22061731010,# TATAKAN AMPLAS ANTAR,2022/6/17
43725,1JC-22061731010,# ISI STAPLES 1008J PRIMERO (I0009),2022/6/17
43726,1JC-22061731010,# AMPLAS BULAT 80,2022/6/17
43835,1JC-22061812015,LEM POWER HPL NEOP RAJAWALI 9KG (BIRU),2022/6/18
43836,1JC-22061812015,LEM PUTIH RAJAWALI 0.8KG,2022/6/18
43837,1JC-22061812015,# ISI STAPLES F25 PRIMERO,2022/6/18
43838,1JC-22061812015,"TCT WOOD SAW BLADE 185X25,4X40T (CC11220240185)",2022/6/18
43839,1JC-22061812015,# SEKRUP GYPSUM 1 1/4X6,2022/6/18
43840,1JC-22061812015,# SEKRUP GYPSUM 2X6,2022/6/18
43841,1JC-22061812015,# KUNCI RING 12X14 CPT NATIONAL,2022/6/18
43842,1JC-22061812015,# ISI STAPLES F30,2022/6/18
43857,1JC-22061812022,# DRILLING 5X20,2022/6/18
43858,1JC-22061812022,# SERAT FIBER 29CMX46CM,2022/6/18
43859,1JC-22061812022,HOME CARE PAINT BRUSH WHITE 2 INC,2022/6/18
43860,1JC-22061812022,# PAKU BETON 1,2022/6/18
43861,1JC-22061812022,# DRILLING 5X50,2022/6/18
43862,1JC-22061812022,HOME CARE PAINT BRUSH WHITE 1.5 INC,2022/6/18
43863,1JC-22061812022,NO DROP 002 ABU ABU TUA 1KG,2022/6/18
44090,1JC-22061912027,NIPPON KUAS CAT SINTETIK BRUSHES 2INC,2022/6/19
44091,1JC-22061912027,BEE BRAND 1000-666 MATT BLACK 0.4L,2022/6/19
44092,1JC-22061912027,NIPPON WOODSTAIN 103 PALISANDER 1L,2022/6/19
44093,1JC-22061912027,# RING 8X20,2022/6/19
44094,1JC-22061912027,# RING 6X16,2022/6/19
44095,1JC-22061912027,#THINNER B BOTOL 500 FULL SRIKAYA EMAS,2022/6/19
44096,1JC-22061912027,NIPPON PYLOX 102 WHITE 300CC,2022/6/19
44097,1JC-22061912027,# FISHER S6,2022/6/19
44098,1JC-22061912027,# SEKRUP GYPSUM 2X6,2022/6/19
44128,1JC-22061912041,PIPA PUTIH MASPION AW 3/4,2022/6/19
44129,1JC-22061912041,PVC ELBOW AW 3/4,2022/6/19
44130,1JC-22061912041,PVC CAP AW 3/4,2022/6/19
44131,1JC-22061912041,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/6/19
44132,1JC-22061912041,PVC VALVE SOCKET AW 3/4,2022/6/19
44133,1JC-22061912041,PVC REDUCER SOCKET AW 3/4X1/2,2022/6/19
44134,1JC-22061912041,LEM PVC RAJAWALI 45GRAM (LEM PIPA PVC),2022/6/19
44135,1JC-22061912041,PVC CAP AW 1/2,2022/6/19
44275,1JC-22061931055,# NEPEL SELANG 1/2X5/8,2022/6/19
44276,1JC-22061931055,# BARU GOSOK MERAH 8X2X1 CPT NATIONAL,2022/6/19
44277,1JC-22061931055,TRILLIUN SELANG HIPREX 1/2X50M,2022/6/19
44278,1JC-22061931055,# DOUBLE NEPEL STAINLESS 1/2X1/2,2022/6/19
44279,1JC-22061931055,PVC FAUCET SOCKET AW 1/2,2022/6/19
44280,1JC-22061931055,# SOCK DRAT DALAM 1/2X3/4,2022/6/19
44281,1JC-22061931055,TRILLIUN SELANG HIPREX 5/8X50M,2022/6/19
44282,1JC-22061931055,# BALLVALVE KUNINGAN 1/2,2022/6/19
44283,1JC-22061931055,AWT KERAN AWET JC 02,2022/6/19
44284,1JC-22061931055,"# KABEL TIES PUTIH 2,5X100",2022/6/19
44285,1JC-22061931055,ALDO KLEM SELANG STAINLESS KUPING 5/8,2022/6/19
44286,1JC-22061931055,ALDO KLEM SELANG STAINLESS KUPING 1,2022/6/19
44287,1JC-22061931055,# KLEM SELANG 3/4,2022/6/19
44288,1JC-22061931055,# LEM SILIKON COMPACT 50ML,2022/6/19
44289,1JC-22061931055,# SINGER ALL PURPOSE OIL 80CC/80ML,2022/6/19
44290,1JC-22061931055,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/6/19
44345,1JC-22062012004,SANWA KRAN FANCY BALL TAP 1/2 KUNING CK15FY,2022/6/20
44346,1JC-22062012004,SIKASIL 111 WHITE 300ML,2022/6/20
44347,1JC-22062012004,PVC FAUCET SOCKET AW 1/2X3/4,2022/6/20
44348,1JC-22062012004,AQUAPROOF ABU-ABU TUA 061 1KG,2022/6/20
44349,1JC-22062012004,# MATA GERGAJI SANDFLEX 24T,2022/6/20
44350,1JC-22062012004,LEM PVC RAJAWALI 45GRAM (LEM PIPA PVC),2022/6/20
44351,1JC-22062012004,PVC CAP AW 3/4,2022/6/20
44352,1JC-22062012004,NO DROP MEMBRANE 10CMX10M,2022/6/20
44353,1JC-22062012004,# KUAS CAT 633 ETERNA 3 INC,2022/6/20
44354,1JC-22062012004,# ISI CUTTER KENKO L-150 (CX021),2022/6/20
44370,1JC-22062012018,# AMPLAS ROLL PRIMERO 180,2022/6/20
44371,1JC-22062012018,# AMPLAS ROLL PRIMERO 400,2022/6/20
44372,1JC-22062012018,PVC ELBOW AW 1,2022/6/20
44373,1JC-22062012018,ACE 230MM COVER + FRAME ROLLER BUDGET,2022/6/20
44374,1JC-22062012018,# MATA GERGAJI SANDFLEX 24T,2022/6/20
44375,1JC-22062012018,PVC SOCKET AW 1,2022/6/20
44376,1JC-22062012018,# BAUT GERINDA/GURINDA,2022/6/20
44377,1JC-22062012018,# KAPI GAGANG KARET 4 INC,2022/6/20
44378,1JC-22062012018,PVC ELBOW AW 3/4,2022/6/20
44379,1JC-22062012018,# KAIN MAJUN WARNA,2022/6/20
44380,1JC-22062012018,GALVALUM G TRUST 20X40X0.35MMX4MTR,2022/6/20
44381,1JC-22062012018,# AMPLAS ROLL PRIMERO 150,2022/6/20
44382,1JC-22062012018,NIPPON STONESHIELD CLEAR GLOSS 1L,2022/6/20
44383,1JC-22062012018,WD 40 MULTI USE PRODUCT 412ML,2022/6/20
44384,1JC-22062012018,CORNIS A PLUS ADHESIVE 20KG,2022/6/20
44447,1JC-22062012065,LEM PUTIH RAJAWALI 0.8KG,2022/6/20
44448,1JC-22062012065,NIPPON SPOT-LESS PASTEL BASE 2.35L,2022/6/20
44449,1JC-22062012065,SEMEN PUTIH TIGA RODA WC 1KG,2022/6/20
44450,1JC-22062012065,# PAKU BETON 1,2022/6/20
44451,1JC-22062012065,HOME CARE PAINT BRUSH WHITE 2 INC,2022/6/20
44452,1JC-22062012065,# AMPLAS ROLL PRIMERO 100,2022/6/20
44453,1JC-22062012065,HOME CARE PAINT BRUSH WHITE 4 INC,2022/6/20
44454,1JC-22062012065,NIPPON VINILEX TINTING PASTEL BASE 1.3KG,2022/6/20
44520,1JC-22062029018,# BESI BETON 6X12M SNI,2022/6/20
44521,1JC-22062029018,# KAWAT BENDRAT 20KG,2022/6/20
44522,1JC-22062029018,SEMEN GRESIK 40KG,2022/6/20
44523,1JC-22062029018,GRAND ELEPHANT BATA RINGAN 60X20X10,2022/6/20
44524,1JC-22062029018,# BESI BETON 8X12M SNI,2022/6/20
44525,1JC-22062029018,JDI 300 PEREKAT BATA RINGAN 40KG,2022/6/20
44526,1JC-22062029018,PAKU 2INC 30KG,2022/6/20
44527,1JC-22062029018,PAKU 3INC 30KG,2022/6/20
44720,1JC-22062112027,HOME CARE PAINT BRUSH WHITE 1.5 INC,2022/6/21
44721,1JC-22062112027,# KUAS GAMBAR NO.11 ETERNA,2022/6/21
44722,1JC-22062112027,# KUAS GAMBAR NO.12 ETERNA,2022/6/21
44723,1JC-22062112027,# KUAS GAMBAR NO.10 ETERNA,2022/6/21
44724,1JC-22062112027,# KAPI GAGANG KARET 4 INC,2022/6/21
44725,1JC-22062112027,HOME CARE PAINT BRUSH WHITE 2 INC,2022/6/21
44726,1JC-22062112027,HOME CARE PAINT BRUSH WHITE 1 INC,2022/6/21
44727,1JC-22062112027,# KUAS GAMBAR NO.6 ETERNA,2022/6/21
44728,1JC-22062112027,# KUAS GAMBAR NO.3 ETERNA,2022/6/21
44740,1JC-22062112033,UNNU KRAN BIBCOCK GT 02 1/2,2022/6/21
44741,1JC-22062112033,SEMEN GRESIK 1KG,2022/6/21
44742,1JC-22062112033,# ENGSEL TIPIS SS 3,2022/6/21
44743,1JC-22062112033,LEM NEOP RAJAWALI 185GRAM (MERAH),2022/6/21
